trans_id,account_id,date,type,amount,balance
89481,301,1998-07-10,withdrawal,1950,19053
89482,301,1998-08-10,withdrawal,1950,18861
89483,301,1998-09-10,withdrawal,1950,19900
89484,301,1998-10-10,withdrawal,1950,20942
89485,301,1998-11-10,withdrawal,1950,21988
89486,301,1998-12-10,withdrawal,1950,23038
89489,301,1997-06-02,withdrawal,2700,14333
89490,301,1998-06-21,withdrawal,1110,18016
89493,301,1997-01-04,withdrawal,2850,16655
89494,301,1998-01-26,withdrawal,1560,16191
89496,301,1996-12-19,withdrawal,330,19439
89497,301,1997-12-14,withdrawal,540,19560
89498,301,1998-12-18,withdrawal,630,22048
89511,301,1997-01-18,withdrawal,270,14060
89512,301,1997-01-22,withdrawal,810,13250
89513,301,1997-01-07,withdrawal,690,18050
89514,301,1997-01-29,withdrawal,360,12890
89515,301,1997-01-05,withdrawal,840,15815
89516,301,1997-01-10,withdrawal,330,15770
89517,301,1998-01-10,withdrawal,570,20391
89518,301,1998-01-01,withdrawal,810,18816
89519,301,1998-01-29,withdrawal,600,15591
89520,301,1998-01-20,withdrawal,690,17751
89521,301,1998-01-06,withdrawal,780,18036
89522,301,1998-01-30,withdrawal,390,15201
89529,301,1996-02-08,withdrawal,1200,13725
89532,301,1996-06-23,withdrawal,780,15043
89533,301,1996-11-20,withdrawal,1470,18728
89535,301,1997-01-17,withdrawal,930,14330
89536,301,1997-01-16,withdrawal,510,15260
89537,301,1997-06-05,withdrawal,1080,13253
89538,301,1997-07-18,withdrawal,300,14950
89540,301,1998-12-14,withdrawal,360,22678
89541,301,1998-02-15,withdrawal,780,15460
89542,301,1998-03-25,withdrawal,450,16035
89543,301,1998-08-06,withdrawal,1230,17886
89558,301,1996-02-29,withdrawal,15,11798
89559,301,1996-03-31,withdrawal,15,12811
89560,301,1996-04-30,withdrawal,15,13827
89561,301,1996-05-31,withdrawal,15,14848
89562,301,1996-06-30,withdrawal,15,15092
89563,301,1996-07-31,withdrawal,15,16119
89564,301,1996-08-31,withdrawal,15,17149
89565,301,1996-09-30,withdrawal,15,18184
89566,301,1996-10-31,withdrawal,15,19223
89567,301,1996-11-30,withdrawal,15,18794
89568,301,1996-12-31,withdrawal,15,19505
89569,301,1997-01-31,withdrawal,15,12939
89570,301,1997-02-28,withdrawal,15,13956
89571,301,1997-03-31,withdrawal,15,14978
89572,301,1997-04-30,withdrawal,15,16003
89573,301,1997-05-31,withdrawal,15,17033
89574,301,1997-06-30,withdrawal,15,14275
89575,301,1997-07-31,withdrawal,15,14997
89576,301,1997-08-31,withdrawal,15,16022
89577,301,1997-09-30,withdrawal,15,17052
89578,301,1997-10-31,withdrawal,15,18086
89579,301,1997-11-30,withdrawal,15,19125
89580,301,1997-12-31,withdrawal,15,19626
89581,301,1998-01-31,withdrawal,15,15265
89582,301,1998-02-28,withdrawal,15,15510
89583,301,1998-03-31,withdrawal,15,16087
89584,301,1998-04-30,withdrawal,15,17117
89585,301,1998-05-31,withdrawal,15,18151
89586,301,1998-06-30,withdrawal,15,18078
89587,301,1998-07-31,withdrawal,15,19116
89588,301,1998-08-31,withdrawal,15,18925
89589,301,1998-09-30,withdrawal,15,19967
89590,301,1998-10-31,withdrawal,15,21013
89591,301,1998-11-30,withdrawal,15,22063
89627,302,1996-05-09,credit,1100,7538
89632,302,1996-05-09,credit,6438,6438
89633,302,1996-06-09,credit,6438,13999
89634,302,1996-07-09,credit,6438,20469
89635,302,1996-08-09,credit,6438,26938
89636,302,1996-09-09,credit,6438,33408
89637,302,1996-10-09,credit,6438,35727
89638,302,1996-11-09,credit,6438,37845
89639,302,1996-12-09,credit,6438,36476
89640,302,1997-01-09,credit,6438,36753
89641,302,1997-02-09,credit,6438,31105
89642,302,1997-03-09,credit,6438,34403
89643,302,1997-04-09,credit,6438,32355
89644,302,1997-05-09,credit,6438,34866
89645,302,1997-06-09,credit,6438,28401
89646,302,1997-07-09,credit,6438,28237
89647,302,1997-08-09,credit,6438,27829
89648,302,1997-09-09,credit,6438,25156
89649,302,1997-10-09,credit,6438,26337
89650,302,1997-11-09,credit,6438,25820
89651,302,1997-12-09,credit,6438,29096
89652,302,1998-01-09,credit,6438,24555
89653,302,1998-02-09,credit,6438,23549
89654,302,1998-03-09,credit,6438,23015
89655,302,1998-04-09,credit,6438,21878
89656,302,1998-05-09,credit,6438,18336
89657,302,1998-06-09,credit,6438,21581
89658,302,1998-07-09,credit,6438,19835
89659,302,1998-08-09,credit,6438,19162
89660,302,1998-09-09,credit,6438,18708
89661,302,1998-10-09,credit,6438,21154
89662,302,1998-11-09,credit,6438,21827
89663,302,1998-12-09,credit,6438,22184
89672,302,1996-09-12,withdrawal,3236,29212
89673,302,1996-10-12,withdrawal,3236,32491
89674,302,1996-11-12,withdrawal,3236,34609
89675,302,1996-12-12,withdrawal,3236,33240
89676,302,1997-01-12,withdrawal,3236,30237
89677,302,1997-02-12,withdrawal,3236,27869
89678,302,1997-03-12,withdrawal,3236,31167
89679,302,1997-04-12,withdrawal,3236,29119
89680,302,1997-05-12,withdrawal,3236,31630
89681,302,1997-06-12,withdrawal,3236,25165
89682,302,1997-07-12,withdrawal,3236,25001
89683,302,1997-08-12,withdrawal,3236,24593
89684,302,1997-09-12,withdrawal,3236,21920
89685,302,1997-10-12,withdrawal,3236,23101
89686,302,1997-11-12,withdrawal,3236,22584
89687,302,1997-12-12,withdrawal,3236,25860
89688,302,1998-01-12,withdrawal,3236,20679
89689,302,1998-02-12,withdrawal,3236,20313
89690,302,1998-03-12,withdrawal,3236,19779
89691,302,1998-04-12,withdrawal,3236,18642
89692,302,1998-05-12,withdrawal,3236,15100
89693,302,1998-06-12,withdrawal,3236,18345
89694,302,1998-07-12,withdrawal,3236,16599
89695,302,1998-08-12,withdrawal,3236,15926
89696,302,1998-09-12,withdrawal,3236,15472
89697,302,1998-10-12,withdrawal,3236,17918
89698,302,1998-11-12,withdrawal,3236,18591
89699,302,1998-12-12,withdrawal,3236,18948
89701,302,1997-06-01,withdrawal,6500,21963
89702,302,1998-06-19,withdrawal,1800,16545
89704,302,1997-01-05,withdrawal,2250,30315
89705,302,1998-01-30,withdrawal,1400,17039
89706,302,1996-12-19,withdrawal,800,32440
89707,302,1997-12-19,withdrawal,650,25210
89708,302,1998-12-18,withdrawal,1100,17848
89715,302,1997-01-27,withdrawal,2000,25997
89716,302,1997-01-29,withdrawal,1440,24557
89717,302,1997-01-09,withdrawal,1680,35073
89718,302,1997-01-17,withdrawal,1760,28477
89719,302,1997-01-23,withdrawal,480,27997
89720,302,1997-01-10,withdrawal,1600,33473
89721,302,1998-01-01,withdrawal,1120,22677
89722,302,1998-01-05,withdrawal,1280,20837
89723,302,1998-01-11,withdrawal,640,23915
89724,302,1998-01-24,withdrawal,480,18439
89725,302,1998-01-05,withdrawal,560,22117
89726,302,1998-01-24,withdrawal,1760,18919
89730,302,1996-09-11,withdrawal,960,32448
89733,302,1997-08-12,withdrawal,1760,22833
89734,302,1997-05-24,withdrawal,3280,28350
89735,302,1997-04-07,withdrawal,2560,25917
89736,302,1997-06-15,withdrawal,560,24605
89737,302,1998-10-21,withdrawal,2480,15438
89738,302,1998-07-17,withdrawal,1920,14679
89739,302,1998-01-05,withdrawal,2720,18117
89750,302,1996-09-30,withdrawal,15,29289
89751,302,1996-10-31,withdrawal,15,32607
89752,302,1996-11-30,withdrawal,15,34738
89753,302,1996-12-31,withdrawal,15,32565
89754,302,1997-01-31,withdrawal,15,24667
89755,302,1997-02-28,withdrawal,15,27965
89756,302,1997-03-31,withdrawal,15,31277
89757,302,1997-04-30,withdrawal,15,29228
89758,302,1997-05-31,withdrawal,15,28463
89759,302,1997-06-30,withdrawal,15,24699
89760,302,1997-07-31,withdrawal,15,25091
89761,302,1997-08-31,withdrawal,15,22918
89762,302,1997-09-30,withdrawal,15,21999
89763,302,1997-10-31,withdrawal,15,19382
89764,302,1997-11-30,withdrawal,15,22658
89765,302,1997-12-31,withdrawal,15,23797
89766,302,1998-01-31,withdrawal,15,17111
89767,302,1998-02-28,withdrawal,15,20377
89768,302,1998-03-31,withdrawal,15,15440
89769,302,1998-04-30,withdrawal,15,11898
89770,302,1998-05-31,withdrawal,15,15143
89771,302,1998-06-30,withdrawal,15,13397
89772,302,1998-07-31,withdrawal,15,12724
89773,302,1998-08-31,withdrawal,15,12270
89774,302,1998-09-30,withdrawal,15,14716
89775,302,1998-10-31,withdrawal,15,15389
89776,302,1998-11-30,withdrawal,15,15746
89777,302,1996-11-05,withdrawal,1200,31407
89778,302,1996-12-05,withdrawal,4700,30038
89779,302,1997-04-04,withdrawal,2800,28477
89780,302,1997-05-04,withdrawal,800,28428
89781,302,1997-07-03,withdrawal,2900,21799
89782,302,1997-08-02,withdrawal,3700,21391
89783,302,1997-09-01,withdrawal,4200,18718
89784,302,1997-10-01,withdrawal,2100,19899
89785,302,1997-10-31,withdrawal,3800,19397
89786,302,1997-12-30,withdrawal,1500,23710
89787,302,1998-02-28,withdrawal,3800,16577
89788,302,1998-03-30,withdrawal,4400,15379
89789,302,1998-04-29,withdrawal,6800,11842
89790,302,1998-06-28,withdrawal,3200,13345
89791,302,1998-07-28,withdrawal,2000,12679
89792,302,1998-08-27,withdrawal,3700,12226
89793,302,1998-09-26,withdrawal,800,14672
89794,302,1998-10-26,withdrawal,100,15338
89795,302,1998-11-25,withdrawal,2900,15691
89828,303,1996-07-25,credit,900,900
89836,303,1996-08-05,credit,15405,16305
89837,303,1996-09-05,credit,15405,35832
89838,303,1996-10-05,credit,15405,44331
89839,303,1996-11-05,credit,15405,51765
89840,303,1996-12-05,credit,23108,62128
89841,303,1997-01-05,credit,15405,50718
89842,303,1997-02-05,credit,15405,41261
89843,303,1997-03-05,credit,15405,50287
89844,303,1997-04-05,credit,15405,52102
89845,303,1997-05-05,credit,15405,55466
89846,303,1997-06-05,credit,23108,63645
89847,303,1997-07-05,credit,15405,43488
89848,303,1997-08-05,credit,15405,57131
89849,303,1997-09-05,credit,15405,58915
89850,303,1997-10-05,credit,15405,60716
89851,303,1997-11-05,credit,15405,59921
89852,303,1997-12-05,credit,23108,68402
89853,303,1998-01-05,credit,15405,65426
89854,303,1998-02-05,credit,15405,53856
89855,303,1998-03-05,credit,15405,60526
89856,303,1998-04-05,credit,15405,58179
89857,303,1998-05-05,credit,15405,61820
89858,303,1998-06-05,credit,23108,72230
89859,303,1998-07-05,credit,15405,71619
89860,303,1998-08-05,credit,15405,71514
89861,303,1998-09-05,credit,15405,66613
89862,303,1998-10-05,credit,15405,63269
89863,303,1998-11-05,credit,15405,63439
89864,303,1998-12-05,credit,23108,67193
89876,303,1996-12-09,withdrawal,3803,56125
89877,303,1997-01-09,withdrawal,3803,44615
89878,303,1997-02-09,withdrawal,3803,37458
89879,303,1997-03-09,withdrawal,3803,46484
89880,303,1997-04-09,withdrawal,3803,48299
89881,303,1997-05-09,withdrawal,3803,49263
89882,303,1997-06-09,withdrawal,3803,59842
89883,303,1997-07-09,withdrawal,3803,39685
89884,303,1997-08-09,withdrawal,3803,49228
89885,303,1997-09-09,withdrawal,3803,55112
89886,303,1997-10-09,withdrawal,3803,56913
89887,303,1997-11-09,withdrawal,3803,56118
89888,303,1997-12-09,withdrawal,3803,64599
89889,303,1998-01-09,withdrawal,3803,61623
89890,303,1998-02-09,withdrawal,3803,50053
89891,303,1998-03-09,withdrawal,3803,53923
89892,303,1998-04-09,withdrawal,3803,54376
89893,303,1998-05-09,withdrawal,3803,58017
89894,303,1998-06-09,withdrawal,3803,68427
89895,303,1998-07-09,withdrawal,3803,67816
89896,303,1998-08-09,withdrawal,3803,67711
89897,303,1998-09-09,withdrawal,3803,62810
89898,303,1998-10-09,withdrawal,3803,59466
89899,303,1998-11-09,withdrawal,3803,59636
89900,303,1998-12-09,withdrawal,3803,63390
89912,303,1996-12-05,withdrawal,2200,59928
89913,303,1997-01-08,withdrawal,2300,48418
89914,303,1997-01-29,withdrawal,2600,25715
89915,303,1997-03-16,withdrawal,3300,40544
89916,303,1997-03-31,withdrawal,2300,36697
89917,303,1997-05-09,withdrawal,2400,53066
89918,303,1997-06-18,withdrawal,2700,19262
89919,303,1997-06-26,withdrawal,3500,27962
89920,303,1997-08-06,withdrawal,4100,53031
89921,303,1997-09-01,withdrawal,3400,43510
89922,303,1997-10-04,withdrawal,3000,45311
89923,303,1997-10-31,withdrawal,3800,44516
89924,303,1997-11-28,withdrawal,2500,49418
89925,303,1997-12-25,withdrawal,3800,49799
89926,303,1998-02-14,withdrawal,3100,46953
89927,303,1998-03-05,withdrawal,2800,57726
89928,303,1998-04-03,withdrawal,4000,42774
89929,303,1998-05-20,withdrawal,2700,48917
89930,303,1998-06-12,withdrawal,3132,65295
89931,303,1998-07-12,withdrawal,3132,64684
89932,303,1998-08-12,withdrawal,3132,58699
89933,303,1998-09-12,withdrawal,3132,59678
89934,303,1998-10-12,withdrawal,3132,56334
89935,303,1998-11-12,withdrawal,3132,45804
89936,303,1998-12-12,withdrawal,3132,46258
89938,303,1997-06-11,withdrawal,35360,24482
89941,303,1997-01-18,withdrawal,15200,29415
89942,303,1998-01-21,withdrawal,14560,38263
89943,303,1996-12-20,withdrawal,1920,54205
89944,303,1997-12-02,withdrawal,4320,45294
89945,303,1998-12-29,withdrawal,4000,42258
89953,303,1997-03-16,withdrawal,2640,43844
89954,303,1997-01-04,withdrawal,4080,35313
89955,303,1997-06-17,withdrawal,2520,21962
89956,303,1998-03-15,withdrawal,3840,50083
89957,303,1998-11-26,withdrawal,1900,43904
89958,303,1998-08-09,withdrawal,5880,61831
89959,303,1998-05-03,withdrawal,3360,46415
89960,303,1998-10-04,withdrawal,4920,47864
89973,303,1996-12-31,withdrawal,15,39393
89974,303,1997-01-31,withdrawal,15,25856
89975,303,1997-02-28,withdrawal,15,34882
89976,303,1997-03-31,withdrawal,15,38997
89977,303,1997-04-30,withdrawal,15,40061
89978,303,1997-05-31,withdrawal,15,40537
89979,303,1997-06-30,withdrawal,15,28083
89980,303,1997-07-31,withdrawal,15,41726
89981,303,1997-08-31,withdrawal,15,46910
89982,303,1997-09-30,withdrawal,15,48311
89983,303,1997-10-31,withdrawal,15,48316
89984,303,1997-11-30,withdrawal,15,49614
89985,303,1997-12-31,withdrawal,15,50021
89986,303,1998-01-31,withdrawal,15,38451
89987,303,1998-02-28,withdrawal,15,45121
89988,303,1998-03-31,withdrawal,15,46774
89989,303,1998-04-30,withdrawal,15,49775
89990,303,1998-05-31,withdrawal,15,49122
89991,303,1998-06-30,withdrawal,15,56214
89992,303,1998-07-31,withdrawal,15,56109
89993,303,1998-08-31,withdrawal,15,51208
89994,303,1998-09-30,withdrawal,15,52784
89995,303,1998-10-31,withdrawal,15,48034
89996,303,1998-11-30,withdrawal,15,44085
89997,303,1996-08-24,credit,4100,20405
89998,303,1996-09-23,withdrawal,7000,28832
89999,303,1996-10-23,withdrawal,8100,36231
90000,303,1996-11-22,withdrawal,12900,38865
90001,303,1996-12-22,withdrawal,15000,39205
90002,303,1997-01-21,withdrawal,1100,28315
90003,303,1997-02-20,withdrawal,2700,34758
90004,303,1997-03-22,withdrawal,1700,38844
90005,303,1997-04-21,withdrawal,8400,39899
90006,303,1997-05-21,withdrawal,8900,40363
90007,303,1997-06-20,credit,12200,31462
90008,303,1997-07-20,credit,1900,41585
90009,303,1997-08-19,withdrawal,2500,46728
90010,303,1997-09-18,withdrawal,7000,48112
90011,303,1997-10-18,withdrawal,8800,48113
90012,303,1997-11-17,withdrawal,4200,51918
90013,303,1997-12-17,withdrawal,11000,53599
90014,303,1998-01-16,withdrawal,8800,52823
90015,303,1998-02-15,withdrawal,2000,44953
90016,303,1998-03-17,withdrawal,3500,46583
90017,303,1998-04-16,withdrawal,4800,49576
90018,303,1998-05-16,withdrawal,6400,51617
90019,303,1998-06-15,withdrawal,9300,55995
90020,303,1998-07-15,withdrawal,8800,55884
90021,303,1998-08-14,withdrawal,7700,50999
90022,303,1998-09-13,withdrawal,7100,52578
90023,303,1998-10-13,withdrawal,8500,47834
90024,303,1998-11-12,withdrawal,10700,48936
90025,303,1998-12-12,withdrawal,14000,49390
90055,304,1997-03-20,credit,700,700
90059,304,1997-04-08,credit,33176,33876
90060,304,1997-05-08,credit,33176,62100
90061,304,1997-06-08,credit,49764,95914
90062,304,1997-07-08,credit,33176,94610
90063,304,1997-08-08,credit,33176,93539
90064,304,1997-09-08,credit,33176,72759
90065,304,1997-10-08,credit,33176,57513
90066,304,1997-11-08,credit,33176,65130
90067,304,1997-12-08,credit,49764,84053
90068,304,1998-01-08,credit,33176,74112
90069,304,1998-02-08,credit,33176,52567
90070,304,1998-03-08,credit,33176,60062
90071,304,1998-04-08,credit,33176,64084
90072,304,1998-05-08,credit,33176,59209
90073,304,1998-06-08,credit,49764,84954
90074,304,1998-07-08,credit,33176,69900
90075,304,1998-08-08,credit,33176,64335
90076,304,1998-09-08,credit,33176,63961
90077,304,1998-10-08,credit,33176,58633
90078,304,1998-11-08,credit,33176,56233
90079,304,1998-12-08,credit,49764,65010
90087,304,1997-08-14,withdrawal,14367,74972
90088,304,1997-09-14,withdrawal,14367,58392
90089,304,1997-10-14,withdrawal,14367,43146
90090,304,1997-11-14,withdrawal,14367,50763
90091,304,1997-12-14,withdrawal,14367,69686
90092,304,1998-01-14,withdrawal,14367,40545
90093,304,1998-02-14,withdrawal,14367,26800
90094,304,1998-03-14,withdrawal,14367,45695
90095,304,1998-04-14,withdrawal,14367,49717
90096,304,1998-05-14,withdrawal,14367,35042
90097,304,1998-06-14,withdrawal,14367,36587
90098,304,1998-07-14,withdrawal,14367,31033
90099,304,1998-08-14,withdrawal,14367,30668
90100,304,1998-09-14,withdrawal,14367,25349
90101,304,1998-10-14,withdrawal,14367,28366
90102,304,1998-11-14,withdrawal,14367,15174
90103,304,1998-12-14,withdrawal,14367,23243
90105,304,1998-10-20,VYBER,5405,22961
90112,304,1998-11-08,VYBER,11492,44741
90114,304,1998-09-10,VYBER,8445,55516
90120,304,1997-12-18,withdrawal,5700,40786
90128,304,1998-01-16,withdrawal,8400,32145
90130,304,1998-01-08,withdrawal,6000,68112
90131,304,1998-01-16,withdrawal,6600,25545
90133,304,1998-01-23,withdrawal,6300,19245
90134,304,1997-09-30,withdrawal,11100,24337
90135,304,1997-08-28,withdrawal,5100,39372
90142,304,1997-08-13,withdrawal,4200,89339
90143,304,1998-04-25,withdrawal,9000,25917
90146,304,1998-03-20,withdrawal,6300,30795
90148,304,1998-01-11,withdrawal,2700,65412
90149,304,1998-12-09,withdrawal,9000,56010
90158,304,1997-08-31,withdrawal,15,39583
90159,304,1997-09-30,withdrawal,15,35437
90160,304,1997-10-31,withdrawal,15,31954
90161,304,1997-11-30,withdrawal,15,34289
90162,304,1997-12-31,withdrawal,15,40936
90163,304,1998-01-31,withdrawal,15,19391
90164,304,1998-02-28,withdrawal,15,26886
90165,304,1998-03-31,withdrawal,15,30908
90166,304,1998-04-30,withdrawal,15,26033
90167,304,1998-05-31,withdrawal,15,35190
90168,304,1998-06-30,withdrawal,15,36724
90169,304,1998-07-31,withdrawal,15,31159
90170,304,1998-08-31,withdrawal,15,30785
90171,304,1998-09-30,withdrawal,15,25457
90172,304,1998-10-31,withdrawal,15,23057
90173,304,1998-11-30,withdrawal,15,15246
90174,304,1997-04-19,withdrawal,5000,28876
90175,304,1997-05-19,withdrawal,16100,46000
90176,304,1997-06-18,withdrawal,34700,61214
90177,304,1997-07-18,withdrawal,34500,60110
90178,304,1997-08-17,withdrawal,30500,44472
90179,304,1997-09-16,withdrawal,23100,35292
90180,304,1997-10-16,withdrawal,11300,31846
90181,304,1997-11-15,withdrawal,16600,34163
90182,304,1997-12-15,withdrawal,23200,46486
90183,304,1998-01-14,withdrawal,10500,54912
90184,304,1998-02-13,withdrawal,11400,41167
90185,304,1998-03-15,withdrawal,8600,37095
90186,304,1998-04-14,withdrawal,14800,34917
90187,304,1998-05-14,withdrawal,9800,49409
90188,304,1998-06-13,withdrawal,34000,50954
90189,304,1998-07-13,withdrawal,24500,45400
90190,304,1998-08-12,withdrawal,19300,45035
90191,304,1998-09-11,withdrawal,15800,39716
90192,304,1998-10-11,withdrawal,15900,42733
90193,304,1998-11-10,withdrawal,15200,29541
90194,304,1998-12-10,withdrawal,18400,37610
90216,305,1996-10-18,credit,200,200
90227,305,1996-11-05,credit,4430,4630
90228,305,1996-12-05,credit,4430,9060
90229,305,1997-01-05,credit,4430,13490
90230,305,1997-02-05,credit,4430,17920
90231,305,1997-03-05,credit,4430,22350
90232,305,1997-04-05,credit,4430,21869
90233,305,1997-05-05,credit,4430,21724
90234,305,1997-06-05,credit,4430,23264
90235,305,1997-07-05,credit,4430,21702
90236,305,1997-08-05,credit,4430,21158
90237,305,1997-09-05,credit,4430,19888
90238,305,1997-10-05,credit,4430,18152
90239,305,1997-11-05,credit,4430,19676
90240,305,1997-12-05,credit,4430,19182
90241,305,1998-01-05,credit,4430,17177
90242,305,1998-02-05,credit,4430,17335
90243,305,1998-03-05,credit,4430,18856
90244,305,1998-04-05,credit,4430,20383
90245,305,1998-05-05,credit,4430,18790
90246,305,1998-06-05,credit,4430,20317
90247,305,1998-07-05,credit,4430,18244
90248,305,1998-08-05,credit,4430,19769
90249,305,1998-09-05,credit,4430,21300
90250,305,1998-10-05,credit,4430,17942
90251,305,1998-11-05,credit,4430,18744
90252,305,1998-12-05,credit,4430,20271
90267,305,1997-03-08,withdrawal,2953,17397
90268,305,1997-04-08,withdrawal,2953,18916
90269,305,1997-05-08,withdrawal,2953,18771
90270,305,1997-06-08,withdrawal,2953,20311
90271,305,1997-07-08,withdrawal,2953,18749
90272,305,1997-08-08,withdrawal,2953,18205
90273,305,1997-09-08,withdrawal,2953,16935
90274,305,1997-10-08,withdrawal,2953,15199
90275,305,1997-11-08,withdrawal,2953,16723
90276,305,1997-12-08,withdrawal,2953,16229
90277,305,1998-01-08,withdrawal,2953,14224
90278,305,1998-02-08,withdrawal,2953,14382
90279,305,1998-03-08,withdrawal,2953,15903
90280,305,1998-04-08,withdrawal,2953,17430
90281,305,1998-05-08,withdrawal,2953,15837
90282,305,1998-06-08,withdrawal,2953,17364
90283,305,1998-07-08,withdrawal,2953,15291
90284,305,1998-08-08,withdrawal,2953,16816
90285,305,1998-09-08,withdrawal,2953,13467
90286,305,1998-10-08,withdrawal,2953,14989
90287,305,1998-11-08,withdrawal,2953,15791
90288,305,1998-12-08,withdrawal,2953,17318
90296,305,1997-12-13,withdrawal,1450,14779
90297,305,1998-12-14,withdrawal,1100,16218
90313,305,1998-01-12,withdrawal,1360,12864
90314,305,1998-01-01,withdrawal,640,14187
90315,305,1998-01-02,withdrawal,1440,12747
90321,305,1997-11-14,withdrawal,1120,14703
90322,305,1997-07-28,withdrawal,480,16669
90323,305,1997-09-18,withdrawal,1360,13675
90324,305,1997-04-14,withdrawal,1680,17236
90325,305,1997-03-08,withdrawal,2000,20350
90328,305,1998-09-08,withdrawal,2560,16420
90329,305,1998-10-24,withdrawal,720,14269
90330,305,1998-04-15,withdrawal,3120,14310
90331,305,1998-09-07,withdrawal,2320,18980
90332,305,1998-06-20,withdrawal,3600,13764
90348,305,1997-03-31,withdrawal,15,17439
90349,305,1997-04-30,withdrawal,15,17294
90350,305,1997-05-31,withdrawal,15,18834
90351,305,1997-06-30,withdrawal,15,17272
90352,305,1997-07-31,withdrawal,15,16728
90353,305,1997-08-31,withdrawal,15,15458
90354,305,1997-09-30,withdrawal,15,13722
90355,305,1997-10-31,withdrawal,15,15246
90356,305,1997-11-30,withdrawal,15,14752
90357,305,1997-12-31,withdrawal,15,14827
90358,305,1998-01-31,withdrawal,15,12905
90359,305,1998-02-28,withdrawal,15,14426
90360,305,1998-03-31,withdrawal,15,15953
90361,305,1998-04-30,withdrawal,15,14360
90362,305,1998-05-31,withdrawal,15,15887
90363,305,1998-06-30,withdrawal,15,13814
90364,305,1998-07-31,withdrawal,15,15339
90365,305,1998-08-31,withdrawal,15,16870
90366,305,1998-09-30,withdrawal,15,13512
90367,305,1998-10-31,withdrawal,15,14314
90368,305,1998-11-30,withdrawal,15,15841
90369,305,1997-06-15,withdrawal,3100,17211
90370,305,1997-07-15,withdrawal,1600,17149
90371,305,1997-08-14,withdrawal,2800,15405
90372,305,1997-09-13,withdrawal,1900,15035
90373,305,1997-11-12,withdrawal,900,15823
90396,306,1993-06-08,credit,1000,1000
90402,306,1993-06-14,credit,8229,9229
90403,306,1993-07-14,credit,5486,23337
90404,306,1993-08-14,credit,5486,31795
90405,306,1993-09-14,credit,5486,34099
90406,306,1993-10-14,credit,5486,32623
90407,306,1993-11-14,credit,5486,28376
90408,306,1993-12-14,credit,8229,27289
90409,306,1994-01-14,credit,5486,22247
90410,306,1994-02-14,credit,5486,23140
90411,306,1994-03-14,credit,5486,23737
90412,306,1994-04-14,credit,5486,26144
90413,306,1994-05-14,credit,5486,27359
90414,306,1994-06-14,credit,8229,30624
90415,306,1994-07-14,credit,5486,27230
90416,306,1994-08-14,credit,5486,26850
90417,306,1994-09-14,credit,5486,26450
90418,306,1994-10-14,credit,5486,26766
90419,306,1994-11-14,credit,5486,21585
90420,306,1994-12-14,credit,8229,23689
90421,306,1995-01-14,credit,5486,21415
90422,306,1995-02-14,credit,5486,20475
90423,306,1995-03-14,credit,5486,21371
90424,306,1995-04-14,credit,5486,22971
90425,306,1995-05-14,credit,5486,25178
90426,306,1995-06-14,credit,8229,26735
90427,306,1995-07-14,credit,5486,26151
90428,306,1995-08-14,credit,5486,21821
90429,306,1995-09-14,credit,5486,19518
90430,306,1995-10-14,credit,5486,19709
90431,306,1995-11-14,credit,5486,19400
90432,306,1995-12-14,credit,8229,23433
90433,306,1996-01-14,credit,5486,19195
90434,306,1996-02-14,credit,5486,17621
90435,306,1996-03-14,credit,5486,17702
90436,306,1996-04-14,credit,5486,16901
90437,306,1996-05-14,credit,5486,15378
90438,306,1996-06-14,credit,8229,19494
90439,306,1996-07-14,credit,5486,16074
90440,306,1996-08-14,credit,5486,15748
90441,306,1996-09-14,credit,5486,19827
90442,306,1996-10-14,credit,5486,19216
90443,306,1996-11-14,credit,5486,16065
90444,306,1996-12-14,credit,8229,19983
90445,306,1997-01-14,credit,5486,19148
90446,306,1997-02-14,credit,5486,15766
90447,306,1997-03-14,credit,5486,15437
90448,306,1997-04-14,credit,5486,17411
90449,306,1997-05-14,credit,5486,16527
90450,306,1997-06-14,credit,8229,16640
90451,306,1997-07-14,credit,5486,18514
90452,306,1997-08-14,credit,5486,20401
90453,306,1997-09-14,credit,5486,17084
90454,306,1997-10-14,credit,5486,16760
90455,306,1997-11-14,credit,5486,15632
90456,306,1997-12-14,credit,8229,17149
90457,306,1998-01-14,credit,5486,15416
90458,306,1998-02-14,credit,5486,16086
90459,306,1998-03-14,credit,5486,17120
90460,306,1998-04-14,credit,5486,19000
90461,306,1998-05-14,credit,5486,20888
90462,306,1998-06-14,credit,8229,25527
90463,306,1998-07-14,credit,5486,27437
90464,306,1998-08-14,credit,5486,29360
90465,306,1998-09-14,credit,5486,26371
90466,306,1998-10-14,credit,5486,28297
90467,306,1998-11-14,credit,5486,29503
90468,306,1998-12-14,credit,8229,32616
90479,306,1993-11-06,withdrawal,3657,22890
90480,306,1993-12-06,withdrawal,3657,21220
90481,306,1994-01-06,withdrawal,3657,16761
90482,306,1994-02-06,withdrawal,3657,17654
90483,306,1994-03-06,withdrawal,3657,18251
90484,306,1994-04-06,withdrawal,3657,20658
90485,306,1994-05-06,withdrawal,3657,21873
90486,306,1994-06-06,withdrawal,3657,22395
90487,306,1994-07-06,withdrawal,3657,21744
90488,306,1994-08-06,withdrawal,3657,21364
90489,306,1994-09-06,withdrawal,3657,20964
90490,306,1994-10-06,withdrawal,3657,21280
